id,name,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
10060,A. Brunst,22,europe,2019,GK,right,1.0,65,74,1.0,625000.0
10061,J. Dacosta,22,europe,2020,DF,right,1.0,65,73,2.0,675000.0
10062,R. Moriwaki,32,asia,2021,DF,right,1.0,65,65,2.0,300000.0
10064,M. Dyrestam,26,europe,2018,DF,right,1.0,65,67,2.0,550000.0
10066,S. Grether,26,europe,2019,DF,right,1.0,65,68,2.0,550000.0
10068,H. Dahmani,30,europe,2019,MF,left,1.0,65,65,3.0,500000.0
10070,F. Knudsen,21,europe,2020,DF,right,1.0,65,77,2.0,850000.0
10071,J. Pohl,22,europe,2021,ST,right,1.0,65,76,2.0,925000.0
10074,J. Cano,35,south america,2023,DF,right,1.0,65,65,2.0,120000.0
10075,E. Iyoha,20,europe,"Jun 30, 2019",ST,right,1.0,65,77,3.0,975000.0
10078,C. Mandouki,26,europe,2020,MF,right,1.0,65,66,3.0,625000.0
10079,M. Atwa,27,africa,2020,DF,right,1.0,65,66,2.0,500000.0
10083,Everton,24,south america,2021,ST,right,1.0,65,68,3.0,700000.0
10085,N. Ishihara,33,asia,2021,ST,right,1.0,65,65,3.0,350000.0
10086,A. Sabiri,21,europe,2020,MF,right,1.0,65,76,3.0,925000.0
10088,L. Ghiringhelli,26,europe,2021,DF,right,1.0,65,68,2.0,550000.0
10089,F. Kath,23,europe,2020,MF,left,1.0,65,69,3.0,700000.0
10091,D. Volkmer,22,europe,2020,DF,left,1.0,65,72,2.0,650000.0
10092,B. Augustyn,30,europe,2019,DF,right,1.0,65,65,2.0,400000.0
10093,Ángel Galván,25,europe,2020,GK,right,1.0,65,71,1.0,525000.0
10094,F. Jamnig,27,europe,2021,MF,right,1.0,65,65,2.0,575000.0
10095,J. Reinhardt,30,europe,2021,MF,right,1.0,65,65,2.0,400000.0
10097,F. Reese,20,europe,"Jun 30, 2019",ST,right,1.0,65,77,2.0,975000.0
10098,R. Janssen,28,europe,2020,DF,left,1.0,65,65,2.0,425000.0
10099,J. Ayala,30,south america,2019,GK,left,1.0,65,65,1.0,350000.0
10100,M. Lundemo,24,europe,2020,MF,right,1.0,65,72,3.0,750000.0
10106,Noblejas,25,europe,2020,DF,left,1.0,65,70,2.0,600000.0
10108,S. Daham,22,africa,2021,MF,right,1.0,65,76,3.0,900000.0
10111,J. Bellegarde,20,europe,2019,MF,right,1.0,65,78,3.0,925000.0
10112,O. Ba,22,africa,2019,DF,right,1.0,65,74,2.0,725000.0
10114,H. Ekstein,27,africa,2019,MF,right,1.0,65,66,3.0,625000.0
10115,C. Bayala,22,africa,2021,MF,right,1.0,65,72,3.0,750000.0
10120,L. Miracoli,26,europe,2020,ST,left,1.0,65,68,2.0,675000.0
10121,L. Jäger,24,europe,2020,MF,right,1.0,65,70,2.0,625000.0
10124,S. Arai,29,asia,2021,GK,right,1.0,65,65,1.0,375000.0
10127,A. Ndom,22,europe,2020,MF,left,1.0,65,74,3.0,725000.0
10129,K. Murata,29,asia,2021,MF,right,1.0,65,65,2.0,525000.0
10130,A. Annan,31,africa,2018,MF,right,2.0,65,65,2.0,375000.0
10132,A. Fukumori,25,asia,2021,DF,left,1.0,65,70,2.0,600000.0
10136,Pedrinho,33,europe,2019,DF,right,1.0,65,65,2.0,210000.0
10138,J. Toivio,30,europe,2021,DF,right,1.0,65,65,2.0,400000.0
10139,M. Bruccini,32,europe,2019,MF,right,1.0,65,65,3.0,400000.0
10140,César Ortiz,29,europe,2019,DF,right,1.0,65,65,2.0,425000.0
10144,R. Amin,22,europe,2021,MF,right,1.0,65,72,3.0,750000.0
10145,H. Otani,33,asia,2021,MF,right,1.0,65,65,2.0,220000.0
10146,S. Kikuchi,26,asia,2018,ST,right,1.0,65,66,3.0,625000.0
10150,T. Mickel,29,europe,2021,GK,right,1.0,65,65,1.0,375000.0
10154,V. Damascan,19,europe,2021,ST,right,1.0,65,79,2.0,1200000.0
10155,B. Körk,38,asia,2019,GK,right,1.0,65,65,1.0,40000.0
10157,A. Vallci,22,europe,2021,DF,left,1.0,65,69,2.0,575000.0
10158,L. Giovini,36,south america,2018,GK,right,1.0,65,65,1.0,70000.0
10166,Y. Barnawi,24,asia,2022,DF,right,1.0,65,69,2.0,575000.0
10167,K. Moleko,28,africa,2019,DF,right,1.0,65,65,3.0,425000.0
10168,J. Kauko,27,europe,2019,MF,right,1.0,65,65,2.0,550000.0
10169,O. Sidibé,33,africa,2020,DF,right,1.0,65,65,2.0,220000.0
10172,M. Budziński,27,europe,2020,MF,right,1.0,65,65,3.0,450000.0
10173,N. Lavanchy,24,europe,2019,DF,right,1.0,65,70,3.0,600000.0
10174,D. Doekhi,20,europe,2022,DF,right,1.0,65,75,2.0,775000.0
10175,S. Fujita,31,asia,2021,MF,right,1.0,65,65,3.0,475000.0
10177,Jorge Cuenca,18,europe,2019,DF,left,1.0,65,78,2.0,850000.0
10182,M. Guezoui,29,europe,2019,ST,right,1.0,65,65,3.0,550000.0
10184,S. Lundholm,24,europe,2021,MF,left,1.0,65,70,3.0,725000.0
10188,M. Erb,28,europe,2020,DF,right,1.0,65,66,2.0,500000.0
10189,B. Youssouf,24,africa,2020,DF,right,1.0,65,70,2.0,600000.0
10190,Grego Sierra,25,europe,2019,MF,left,1.0,65,70,2.0,700000.0
10191,J. Sabbatini,30,south america,2019,MF,right,1.0,65,65,3.0,500000.0
10192,N. Briasco,22,europe,2021,ST,right,1.0,65,75,2.0,875000.0
10193,F. Hansch,22,europe,2021,MF,right,1.0,65,71,2.0,750000.0
10196,L. Filippini,22,europe,2019,DF,left,1.0,65,70,2.0,600000.0
10197,D. Dankerlui,21,europe,2020,DF,right,1.0,65,73,2.0,675000.0
10198,Markel Areitio,21,europe,2019,GK,right,1.0,65,77,1.0,775000.0
10201,L. Fiordilino,21,europe,2021,MF,right,1.0,65,75,3.0,875000.0
10202,B. Verboom,26,europe,2019,DF,left,1.0,65,67,2.0,525000.0
10207,P. Larsen,29,europe,2018,MF,right,1.0,65,65,2.0,525000.0
10210,Pité,23,europe,2020,DF,left,1.0,65,72,3.0,650000.0
10212,Marquitos,31,europe,2019,MF,left,1.0,65,65,3.0,475000.0
10215,K. Haraldseid,24,europe,2019,DF,right,1.0,65,69,2.0,575000.0
10217,Y. Mena,28,south america,2023,ST,left,1.0,65,65,2.0,550000.0
10218,W. Eskelinen,21,europe,2019,GK,right,1.0,65,77,1.0,775000.0
10220,M. Honsak,21,europe,"Jun 30, 2019",MF,left,1.0,65,73,3.0,800000.0
10221,D. Bouzanis,27,oceania,"Jun 30, 2019",GK,right,1.0,65,65,1.0,375000.0
10223,T. Rühle,27,europe,2019,ST,right,1.0,65,65,3.0,575000.0
10225,Diego Parras,22,europe,2019,DF,right,1.0,65,73,2.0,675000.0
10227,J. Dalé,32,europe,2019,ST,right,1.0,65,65,3.0,425000.0
10230,F. Viáfara,26,south america,2023,DF,right,1.0,65,67,3.0,525000.0
10232,M. Antonucci,19,europe,"Jun 30, 2019",ST,right,1.0,65,81,3.0,1200000.0
10234,B. Kamau,23,oceania,2020,ST,right,1.0,65,70,3.0,725000.0
10235,L. Putaro,21,europe,"Jun 30, 2019",ST,left,1.0,65,72,3.0,775000.0
10236,C. Giousis,19,europe,2020,MF,left,1.0,65,80,3.0,1200000.0
10237,E. Birniçan,29,asia,2019,GK,right,1.0,65,65,1.0,375000.0
10238,I. Akdağ,26,asia,2019,MF,right,1.0,65,66,2.0,525000.0
10241,U. Nayir,25,asia,"May 31, 2019",ST,right,1.0,65,70,2.0,725000.0
10243,Iván Márquez,24,europe,2020,DF,right,1.0,65,70,2.0,625000.0
10246,P. Hoffmann,26,europe,2020,MF,right,1.0,65,66,3.0,625000.0
10247,E. Córdoba,24,south america,2023,DF,right,1.0,65,70,2.0,600000.0
10250,Q. Maceiras,22,europe,2020,DF,right,1.0,65,74,3.0,700000.0
10251,T. Augello,23,europe,2021,DF,left,1.0,65,71,2.0,625000.0
10252,A. Kampetsis,19,europe,2021,ST,right,1.0,65,76,2.0,900000.0
10253,T. Schrammel,30,europe,2019,MF,left,1.0,65,65,2.0,400000.0
10256,D. Diagné,23,africa,2019,MF,right,1.0,65,71,2.0,625000.0
10258,H. Weydandt,22,europe,2020,ST,right,1.0,65,72,2.0,775000.0
10259,F. Sporkslede,24,europe,2019,DF,right,1.0,65,68,3.0,575000.0
10261,I. Zotko,21,europe,2019,DF,right,1.0,65,75,2.0,775000.0
10264,F. Azemi,26,europe,"Dec 31, 2018",ST,right,1.0,65,68,3.0,675000.0
10265,A. O'Neill,19,oceania,"May 31, 2019",MF,right,1.0,65,77,3.0,925000.0
10268,C. Ohene,24,africa,2020,MF,right,1.0,65,68,2.0,575000.0
10270,F. Forte,25,europe,2021,ST,left,1.0,65,68,3.0,700000.0
10272,N. Avellaneda,25,south america,"Dec 31, 2018",GK,right,1.0,65,71,1.0,525000.0
10274,A. Erceg,28,europe,2022,ST,right,1.0,65,65,3.0,550000.0
10277,O. Abdulaziz,34,asia,2019,MF,right,1.0,65,65,2.0,160000.0
10279,M. Pink,27,europe,2020,ST,right,1.0,65,66,2.0,625000.0
10280,F. Morais,32,europe,2021,MF,right,1.0,65,65,3.0,400000.0
10281,S. Yesil,24,europe,2019,ST,right,1.0,65,70,3.0,725000.0
10283,L. Mosquera,29,south america,2023,DF,left,1.0,65,65,2.0,400000.0
10291,B. Arce,19,south america,"Jun 30, 2019",MF,right,1.0,65,74,3.0,800000.0
10293,A. Palacios,26,south america,2023,MF,right,1.0,65,65,2.0,450000.0
10294,E. Käck,28,europe,2020,DF,left,1.0,65,65,2.0,425000.0
10295,V. Sierro,22,europe,"Jun 30, 2019",MF,right,1.0,65,74,2.0,825000.0
10297,E. Zenga,25,europe,2020,MF,right,1.0,65,68,3.0,675000.0
10300,Ferrán Giner,30,europe,2019,MF,left,1.0,65,65,3.0,500000.0
10302,A. Chicksen,26,africa,2019,DF,left,1.0,65,66,2.0,525000.0
10305,A. Damen,28,europe,2019,GK,right,1.0,65,67,1.0,450000.0
10309,S. Lawson,23,africa,2020,MF,right,1.0,65,70,3.0,625000.0
10310,A. Gerbo,28,europe,2020,MF,right,1.0,65,65,2.0,550000.0
10314,J. Clauss,25,europe,2019,DF,right,1.0,65,68,2.0,550000.0
10316,F. Olijve,29,europe,2019,MF,right,1.0,65,65,2.0,525000.0
10317,C. Mosca,27,south america,2019,MF,left,1.0,65,65,3.0,550000.0
10318,G. Castrovilli,21,europe,"Jun 30, 2019",ST,right,1.0,65,79,2.0,1200000.0
10321,M. McKay,35,oceania,2019,MF,left,1.0,65,65,2.0,130000.0
10327,G. Di Noia,23,europe,"Jun 30, 2019",MF,left,1.0,65,71,3.0,725000.0
10328,N. Ansell,24,oceania,2020,DF,right,1.0,65,71,2.0,625000.0
10330,M. Osei Kwadwo,23,africa,2020,MF,right,1.0,65,73,2.0,800000.0
10331,Nathan,23,south america,2020,DF,right,1.0,65,72,2.0,650000.0
10332,K. Tokstad,26,europe,2020,MF,right,1.0,65,65,2.0,575000.0
10333,V. Agardius,28,europe,2019,DF,left,1.0,65,66,2.0,500000.0
10334,A. Sandona,25,south america,2019,DF,right,1.0,65,70,2.0,600000.0
10335,K. Osorio,24,south america,2021,MF,right,1.0,65,70,3.0,700000.0
10336,S. Al Rubaie,24,asia,2022,DF,right,1.0,65,71,2.0,625000.0
10337,D. Van den Buijs,22,europe,2020,DF,left,1.0,65,71,2.0,625000.0
10338,A. Badji,20,africa,2020,ST,right,1.0,65,76,3.0,950000.0
10339,M. Eisa,23,africa,2021,ST,right,1.0,65,72,3.0,775000.0
10340,N. Sessa,22,europe,2020,MF,left,1.0,65,72,3.0,750000.0
10346,G. Beretta,26,europe,2021,ST,right,1.0,65,66,2.0,650000.0
10351,C. Amissi,28,africa,2020,MF,right,1.0,65,65,3.0,525000.0
10352,Júnior Tavares,21,south america,2021,DF,left,1.0,65,74,3.0,725000.0
10354,C. Vergara,24,south america,2023,DF,right,1.0,65,70,2.0,625000.0
10355,Y. Rokutan,31,asia,2021,GK,right,1.0,65,65,1.0,325000.0
10357,B. Kwiecień,24,europe,2021,MF,right,1.0,64,70,2.0,525000.0
10358,P. Tietz,20,europe,"Jun 30, 2019",ST,right,1.0,64,71,2.0,650000.0
10359,M. Gostomski,29,europe,2021,GK,right,1.0,64,64,1.0,300000.0
10361,R. Klingenburg,24,europe,2019,MF,right,1.0,64,68,3.0,575000.0
10363,A. Piu,21,europe,"Jun 30, 2019",ST,right,1.0,64,75,3.0,775000.0
10364,M. Heyer,23,europe,2019,DF,right,1.0,64,70,2.0,525000.0
10365,Y. Opazo,33,south america,2018,DF,right,1.0,64,64,2.0,170000.0
10366,I. Sankhon,22,africa,2021,MF,right,1.0,64,71,3.0,625000.0
10368,R. Atassi,27,africa,2022,DF,left,1.0,64,67,2.0,450000.0
10371,E. Björkander,22,europe,2018,DF,right,1.0,64,73,2.0,600000.0
10372,E. Abedini,19,europe,2021,MF,right,1.0,64,78,2.0,875000.0
10373,D. Giorico,26,europe,2021,MF,right,1.0,64,66,3.0,525000.0
10376,N. Hazazi,25,asia,2021,MF,right,1.0,64,66,2.0,450000.0
10377,T. Kanamori,24,asia,2021,ST,right,1.0,64,70,3.0,625000.0
10378,E. Moreno,24,south america,2021,MF,left,1.0,64,70,3.0,600000.0
10379,P. Malarczyk,26,europe,2020,DF,right,1.0,64,65,2.0,450000.0
10381,V. Bergan,23,europe,2019,DF,right,1.0,64,73,2.0,600000.0
10382,D. Okereke,20,africa,2022,ST,right,1.0,64,76,3.0,825000.0
10383,W. Vorsager,21,europe,2020,DF,right,1.0,64,73,2.0,600000.0
10384,A. Bischoff,31,europe,2019,MF,right,1.0,64,64,3.0,375000.0
10385,M. Matras,27,europe,2020,MF,right,1.0,64,65,2.0,425000.0
10386,H. Kamara,24,europe,2019,MF,left,1.0,64,68,3.0,600000.0
10387,K. Soni,20,africa,2022,MF,left,1.0,64,81,3.0,1000000.0
10393,Y. Hiraoka,32,asia,2021,DF,right,1.0,64,64,2.0,260000.0
10394,K. Enghardt,26,europe,2019,DF,left,1.0,64,66,2.0,450000.0
10396,O. Custodio,23,europe,2021,MF,right,1.0,64,72,3.0,650000.0
10399,E. Oti Essigba,21,africa,2020,ST,left,1.0,64,74,3.0,725000.0
10402,D. Bertaud,20,europe,2023,GK,right,1.0,64,76,1.0,650000.0
10403,K. Oiwa,28,asia,2021,DF,right,1.0,64,64,2.0,375000.0
10404,Pablo Fernández,21,europe,2019,ST,right,1.0,64,72,2.0,675000.0
10406,Z. Jovanovic,31,europe,2019,MF,left,1.0,64,64,3.0,400000.0
10407,D. Islamovic,24,europe,2019,ST,left,1.0,64,71,2.0,650000.0
10408,E. Ekpolo,23,africa,2021,DF,right,1.0,64,68,2.0,500000.0
10409,D. Wynne,23,oceania,2023,DF,left,1.0,64,69,2.0,500000.0
10412,E. Pereyra,19,south america,2021,DF,left,1.0,64,79,2.0,875000.0
10415,X. Tomas,32,europe,2023,DF,right,1.0,64,64,2.0,260000.0
10417,R. Steer,36,south america,2023,ST,right,1.0,64,64,2.0,160000.0
10420,F. Aksoy,20,asia,2022,DF,right,1.0,64,75,2.0,675000.0
10422,D. Wein,24,europe,2021,MF,right,1.0,64,69,2.0,500000.0
10425,N. Neidhart,23,europe,2019,DF,right,1.0,64,70,2.0,525000.0
10427,B. Gschweidl,22,europe,2019,ST,right,1.0,64,68,2.0,600000.0
10429,E. Pantelakis,23,europe,2021,DF,right,1.0,64,72,2.0,575000.0
10430,Marcel,25,south america,2019,MF,right,1.0,64,69,2.0,500000.0
10432,D. Vržogić,28,europe,2020,DF,left,1.0,64,64,3.0,350000.0
10433,S. Coulibaly,23,europe,2020,DF,right,1.0,64,71,2.0,550000.0
10436,Vasquão Junior,30,south america,2021,DF,right,1.0,64,64,2.0,325000.0
10438,H. Al Ghaddioui,27,africa,2020,ST,right,1.0,64,64,2.0,475000.0
10441,F. Alastra,20,europe,2021,GK,right,1.0,64,75,1.0,600000.0
10443,Y. Andia,25,south america,2018,MF,right,1.0,64,67,3.0,550000.0
10446,T. De Smet,20,europe,2019,DF,left,1.0,64,75,2.0,675000.0
10447,A. Obispo,19,europe,2021,DF,left,1.0,64,78,2.0,875000.0
10448,J. Colman,19,south america,2023,MF,right,1.0,64,76,3.0,775000.0
10451,A. Seck,26,africa,2020,DF,right,1.0,64,68,2.0,475000.0
10456,B. Bellot,27,europe,2019,GK,right,1.0,64,64,1.0,300000.0
10459,Y. Díaz,26,south america,2021,MF,right,1.0,64,64,2.0,475000.0
10464,A. Etemadi,31,asia,2019,GK,right,1.0,64,64,1.0,270000.0
10467,M. Vitzthum,26,europe,2019,MF,left,1.0,64,66,2.0,450000.0
10470,Claudio Mouria,26,south america,2021,MF,right,1.0,64,64,2.0,475000.0
10471,P. Staikos,22,europe,2020,MF,right,1.0,64,73,2.0,600000.0
10472,N. Fazzi,23,europe,"Jun 30, 2019",MF,right,1.0,64,69,2.0,500000.0
10473,R. Cepeda,24,south america,2021,MF,right,1.0,64,71,2.0,625000.0
10476,M. Chacón,24,europe,2019,MF,right,1.0,64,68,2.0,575000.0
10477,S. Londoño,23,south america,2018,GK,right,1.0,64,74,1.0,550000.0
10480,S. Skytte,21,europe,"Jun 30, 2019",MF,right,1.0,64,75,3.0,775000.0
10481,K. Madu,22,africa,2019,DF,left,1.0,64,71,3.0,525000.0
10482,G. Ruggiero,18,europe,2020,MF,right,1.0,64,80,2.0,850000.0
10484,F. Assmann,32,south america,2021,GK,right,1.0,64,64,1.0,260000.0
10488,L. Diaby Fadiga,17,europe,2021,ST,left,1.0,64,80,3.0,900000.0
10490,R. Hayasaka,32,asia,2021,MF,right,1.0,64,64,3.0,350000.0
10491,E. Lomotey,20,africa,"Jun 30, 2019",MF,right,1.0,64,76,2.0,725000.0
10492,J. Marimón,19,south america,2022,MF,right,1.0,64,75,2.0,650000.0
10495,P. Salomon,30,europe,2019,MF,right,1.0,64,64,2.0,425000.0
10496,A. Fukuta,26,asia,2021,MF,right,1.0,64,65,3.0,525000.0
10499,Pablo Vázquez,23,europe,2020,DF,right,1.0,64,72,2.0,575000.0
10500,K. Michael,18,africa,"Jun 30, 2019",MF,right,1.0,64,80,3.0,925000.0
10502,J. Szmatuła,37,europe,2019,GK,right,1.0,64,64,1.0,30000.0
10503,M. Perdijić,36,europe,2019,GK,right,1.0,64,64,1.0,60000.0
10506,T. Nishimura,21,asia,2022,ST,right,1.0,64,70,2.0,625000.0
10508,A. Parmak,23,asia,2020,MF,right,1.0,64,70,3.0,625000.0
10509,C. Gustafsson,31,europe,2019,MF,right,1.0,64,64,2.0,375000.0
10512,J. Arvidsson,33,europe,2020,DF,left,1.0,64,64,2.0,170000.0
10513,K. Abazaj,21,europe,2021,ST,left,1.0,64,71,2.0,650000.0
10514,Cidinho,25,south america,2022,MF,right,1.0,64,69,3.0,600000.0
10517,A. Masuyama,21,asia,2021,ST,right,1.0,64,69,3.0,600000.0
10519,M. Zimmer,25,europe,2019,MF,right,1.0,64,67,3.0,575000.0
10520,K. Furuhashi,23,asia,2021,ST,right,1.0,64,69,3.0,600000.0
10522,Julen López,22,europe,2021,DF,left,1.0,64,74,2.0,625000.0
10525,Joaninho Chagas,30,south america,2021,MF,right,1.0,64,64,2.0,425000.0
10526,P. Schmidt,19,europe,2020,ST,right,1.0,64,74,2.0,725000.0
10529,M. Ellingsen,23,europe,2020,MF,left,1.0,64,72,3.0,650000.0
10530,S. Mamba,24,europe,2019,ST,right,1.0,64,68,2.0,600000.0
10532,I. Çipe,23,asia,2019,GK,right,1.0,64,73,1.0,525000.0
10534,P. Prosenik,25,europe,2019,ST,left,1.0,64,67,2.0,575000.0
10535,E. Galekovic,37,oceania,2019,GK,right,1.0,64,64,1.0,30000.0
10536,L. Schnellbacher,24,europe,2019,ST,right,1.0,64,69,3.0,625000.0
10537,Sergio López,19,europe,2019,DF,right,1.0,64,80,3.0,875000.0
10540,C. Romero,20,south america,2021,DF,right,1.0,64,78,2.0,900000.0
10542,A. Absalem,21,europe,2019,DF,left,1.0,64,72,2.0,575000.0
10546,P. Wiegers,28,europe,2020,GK,right,1.0,64,65,1.0,375000.0
10548,P. Breitkreuz,26,europe,2020,ST,right,1.0,64,65,2.0,550000.0
10549,K. Rendón,25,south america,2023,MF,right,1.0,64,69,2.0,600000.0
10550,M. Lüftner,24,europe,2022,DF,right,1.0,64,68,2.0,500000.0
10552,A. Bernede,19,europe,2019,MF,left,1.0,64,75,3.0,750000.0
10553,R. Iio,27,asia,2018,MF,left,1.0,64,64,3.0,475000.0
10556,S. Tanabe,28,asia,2023,MF,right,1.0,64,64,2.0,450000.0
10559,K. Baccus,26,oceania,2019,MF,right,1.0,64,64,2.0,400000.0
10560,K. Świderski,21,europe,2019,ST,left,1.0,64,74,3.0,750000.0
10561,Romera,30,europe,2020,DF,right,1.0,64,64,2.0,325000.0
10562,G. Álvarez,26,south america,2022,ST,right,1.0,64,67,3.0,575000.0
10563,M. Meilinger,26,europe,2020,MF,left,1.0,64,64,3.0,475000.0
10564,M. Wieteska,21,europe,2022,DF,right,1.0,64,72,2.0,575000.0
10565,Allef,23,south america,2020,ST,right,1.0,64,69,3.0,625000.0
10566,L. Gonnelli,25,europe,2021,DF,right,1.0,64,70,2.0,525000.0
10567,Y. Demoncy,22,europe,2021,MF,right,1.0,64,72,3.0,575000.0
10570,Bruno Silva,25,south america,2021,DF,left,1.0,64,67,2.0,475000.0
10571,D. Perić,23,europe,2022,DF,left,1.0,64,69,2.0,500000.0
10574,S. Piesinger,26,europe,2019,MF,right,1.0,64,64,2.0,400000.0
10576,T. Amang,20,africa,2020,ST,right,1.0,64,76,2.0,825000.0
10577,H. Delbridge,26,oceania,2020,DF,left,1.0,64,65,2.0,450000.0
10579,C. Nielsen,24,europe,2020,MF,right,1.0,64,67,3.0,575000.0
10580,Z. Sanogo,21,africa,2021,ST,right,1.0,64,74,3.0,750000.0
10581,H. Weigelt,20,europe,2021,DF,left,1.0,64,76,2.0,725000.0
10585,P. Ceccaroni,22,europe,"Jun 30, 2019",DF,left,1.0,64,70,2.0,525000.0
10586,O. Aydoğan,21,europe,2020,MF,right,1.0,64,69,3.0,600000.0
10588,M. Soisalo,20,europe,2021,MF,right,1.0,64,75,3.0,775000.0
10589,G. Loiacono,26,europe,2021,DF,right,1.0,64,64,2.0,400000.0
10590,Tiago Marques,30,south america,2021,ST,right,1.0,64,64,2.0,425000.0
10592,J. Laursen,23,europe,2020,DF,left,1.0,64,71,3.0,525000.0
10593,A. Tanaka,30,asia,2021,MF,right,1.0,64,64,2.0,425000.0
10594,J. Goitia,23,south america,2021,DF,right,1.0,64,71,2.0,525000.0
10596,A. Monsecour,22,europe,2021,DF,right,1.0,64,71,2.0,550000.0
10597,D. Niepsuj,22,europe,2019,DF,right,1.0,64,71,2.0,525000.0
10598,F. Henríquez,23,south america,2021,MF,left,1.0,64,71,3.0,625000.0
10599,Lucas França,22,south america,2021,GK,right,1.0,64,74,1.0,550000.0
10601,M. Janzer,26,europe,2020,MF,right,1.0,64,65,3.0,525000.0
10602,B. Uaferro,26,europe,2019,DF,right,1.0,64,67,2.0,475000.0
10603,M. Uhre,23,europe,2022,ST,right,1.0,64,71,2.0,650000.0
10604,A. Stølås,29,europe,2019,DF,left,1.0,64,64,3.0,350000.0
10606,S. Roa,22,south america,2021,DF,right,1.0,64,73,2.0,600000.0
10610,A. Aremu,18,africa,2020,MF,right,1.0,64,78,3.0,850000.0
10611,A. Fein,19,europe,"Jun 30, 2019",MF,right,1.0,64,79,3.0,950000.0
10614,D. Osei Yaw,19,europe,2019,ST,right,1.0,64,75,3.0,750000.0
10615,M. Naderi,21,asia,2022,DF,left,1.0,64,73,2.0,600000.0
10620,C. Nöthe,30,europe,2019,MF,right,1.0,64,64,3.0,425000.0
10627,C. Masuda,33,asia,2021,MF,right,1.0,64,64,2.0,180000.0
10628,G. Kongshavn,27,europe,2019,GK,right,1.0,64,65,1.0,350000.0
10630,R. Raveloson,21,africa,2021,DF,right,1.0,64,72,2.0,575000.0
10631,T. Kadewere,22,africa,2022,ST,right,1.0,64,72,3.0,675000.0
10633,O. Atasayar,23,asia,2021,DF,left,1.0,64,72,2.0,575000.0
10635,Álex Centelles,18,europe,2023,DF,left,1.0,64,77,3.0,700000.0
10638,C. Rojas,32,south america,2018,DF,right,1.0,64,64,2.0,260000.0
10639,Steven Prieto,20,europe,2020,ST,right,1.0,64,75,2.0,775000.0
10642,F. Darwish,26,asia,2020,DF,right,1.0,64,64,3.0,375000.0
10643,R. Arciero,25,south america,2019,DF,right,1.0,64,69,2.0,500000.0
10648,P. Schorr,23,europe,2019,MF,left,1.0,64,69,2.0,500000.0
10651,E. Zambataro,19,europe,2020,DF,left,1.0,64,74,3.0,600000.0
10653,F. Piovaccari,33,europe,2019,ST,right,1.0,64,64,2.0,280000.0
10656,M. Kuttin,24,europe,2019,GK,right,1.0,64,66,1.0,400000.0
10657,K. Pallesen,28,europe,2020,DF,right,1.0,64,64,3.0,350000.0
10661,J. Eskesen,19,europe,2021,MF,right,1.0,64,75,3.0,750000.0
10662,Guillem Jaime,19,europe,2020,ST,right,1.0,64,80,3.0,975000.0
10664,M. Ingebrigtsen,21,europe,2021,ST,left,1.0,64,73,3.0,700000.0
10666,A. Camigliano,23,europe,2020,DF,right,1.0,64,70,2.0,525000.0
10667,U. Saltnes,25,europe,2020,MF,right,1.0,64,67,2.0,550000.0
10670,José González,22,europe,2020,MF,right,1.0,64,73,2.0,675000.0
10671,C. Dikamona,28,africa,2019,DF,right,1.0,64,66,2.0,425000.0
10674,C. Lustenberger,31,europe,2019,DF,left,1.0,64,64,2.0,300000.0
10675,M. Ngombo,23,europe,2021,ST,right,1.0,64,71,3.0,650000.0
10677,F. Affolter,27,europe,2019,DF,right,1.0,64,64,2.0,375000.0
10678,L. Mai,18,europe,2021,DF,right,1.0,64,84,2.0,850000.0
10679,A. Al Bishi,24,asia,2020,MF,left,1.0,64,69,2.0,600000.0
10682,M. Vitale,20,europe,2020,MF,left,1.0,64,73,3.0,700000.0
10685,G. Mebrahtu,27,oceania,2019,ST,right,1.0,64,64,2.0,475000.0
10686,V. Screciu,18,europe,2021,MF,right,1.0,64,80,2.0,850000.0
10689,J. Augustinsson,22,europe,2021,DF,left,1.0,64,72,2.0,575000.0
10690,Gerard Oliva,28,europe,2021,ST,left,1.0,64,64,2.0,475000.0
10694,A. Awaji,28,asia,2021,MF,left,1.0,64,64,4.0,450000.0
10698,S. Sarr,22,africa,"Jun 30, 2019",MF,left,1.0,64,71,2.0,625000.0
10701,S. Ichazo,26,south america,2019,GK,left,1.0,64,64,1.0,325000.0
10709,S. Demhasaj,22,europe,2020,ST,right,1.0,64,75,2.0,775000.0
10710,M. Di Piazza,30,europe,2020,ST,right,1.0,64,64,2.0,425000.0
10711,S. Binakaj,29,europe,2019,MF,left,1.0,64,64,3.0,450000.0
10713,S. Leyton,25,south america,2023,MF,right,1.0,64,69,2.0,600000.0
10716,I. Jukić,22,europe,2019,MF,right,1.0,64,70,3.0,625000.0
10718,S. Jombati,30,europe,2020,DF,right,1.0,64,64,2.0,325000.0
10721,D. Parra,26,south america,2023,DF,right,1.0,64,68,2.0,475000.0
10722,Leonardo Freijão,34,south america,2021,MF,right,1.0,64,64,2.0,140000.0
10728,J. Bachmann,22,europe,2020,MF,right,1.0,64,68,2.0,500000.0
10731,J. Aspropotamitis,22,oceania,2019,DF,right,1.0,64,72,2.0,575000.0
10732,M. Palčič,25,europe,2019,DF,right,1.0,64,66,2.0,450000.0
10735,S. Al Qumayzi,26,asia,2019,DF,right,1.0,64,64,2.0,375000.0
